,S010_006,S011_006,S014_006,S022_006,S026_006,S032_006,S035_006,S037_006,S042_006,S044_006,S045_006,S046_006,S050_006,S052_006,S055_006,S056_006,S057_006,S058_006,S060_006,S062_006,S064_006,S065_006,S066_006,S067_006,S068_006,S069_006,S071_006,S072_006,S073_006,S075_006,S076_006,S077_006,S078_006,S080_006,S081_006,S082_006,S083_006,S085_006,S087_006,S093_006,S094_006,S095_006,S098_006,S100_006,S105_006,S106_006,S108_006,S110_006,S112_006,S113_006,S114_006,S115_006,S116_006,S117_006,S118_006,S119_006,S120_006,S122_006,S124_006,S125_006
S114_006,0.9999652254970602,0.9999856602834165,0.9999757789129714,0.9999942729383741,0.9999874660682134,0.9999972571406325,0.9999736667574941,0.9999557104051054,0.9999736182374305,0.9999874356831757,0.9999646768638947,0.9999823809900308,0.9999370612861006,0.999986391835088,0.9999624024523157,0.9999634426200458,0.9998916947053325,0.9999741111503311,0.999983985832184,0.9999373495075098,0.9999896843615282,0.9999511558349884,0.9999806833442809,0.9997820900547205,0.999967355877649,0.999982272381924,0.9999701563035799,0.9999954850275281,0.9999727726762536,0.9999056333502042,0.9999671102710974,0.9999864593385209,0.9999875222001341,0.999996219452467,0.9999868017006219,0.9999465745718057,0.9999672960796642,0.9999878638007877,0.9999726626163737,0.9999395061405565,0.9999696615327557,0.9999882350282575,0.9999947459190803,0.9999795196321885,0.9999845375464035,0.9999738420021078,0.9999600663362168,0.999979262249121,0.9999249412781555,0.9999732777835962,1.0,0.9999557951378366,0.9999699442360681,0.9999829247476794,0.9999912144829257,0.9999871002458224,0.9999864641486417,0.999977828878345,0.9999642787882173,0.9999595980023085
S115_006,0.9999653348202824,0.9999704474697823,0.9999124731214509,0.9999752182103652,0.9999648502003506,0.9999520228770984,0.9999585803041686,0.999945762312857,0.9999257586394007,0.9999399677902132,0.9999525289276497,0.9999504732690028,0.9999306399352409,0.9999388392115652,0.9998969728022277,0.9999258788615529,0.9998475979273048,0.9999493848395267,0.9999434461908863,0.9999276287798761,0.9999229652953977,0.999975189974743,0.9999512311566351,0.9998601140114781,0.9999908418639151,0.9999099654383111,0.9999386493392535,0.999943539682418,0.9999685510775829,0.999949665440115,0.9999796197365336,0.9999174362287329,0.9999327590736848,0.9999379338166028,0.9999797943953308,0.9998783947297241,0.9999267943108743,0.9999267918541339,0.999964197104871,0.9999086628903487,0.9999467817843779,0.9999114738584554,0.9999316875989552,0.9999779611272779,0.999970015902786,0.9999733674061206,0.9999091038192208,0.9999500851200058,0.9998881747810009,0.9999077971222577,0.9999557951378366,1.0,0.9999206943071272,0.9999694235857809,0.9999264342741558,0.9999285754586044,0.9999242046655629,0.9999666778581084,0.9999499228343491,0.9999404141451099
S116_006,0.9999328726234089,0.9999454009770297,0.9999250679564581,0.9999580441143429,0.9999444107234389,0.999964676818805,0.9999301768711171,0.9999148023188333,0.9999419884860384,0.9999730590147836,0.9999397452358397,0.9999281099867734,0.9999567418546579,0.9999506794090649,0.9999498509864364,0.9998949656715174,0.9999201720711405,0.9999581781805197,0.9999864489544481,0.9998630837885542,0.9999773141043413,0.9999203274654088,0.9999592166707904,0.9997184537255138,0.9999223739371623,0.9999714920736986,0.9999413886270027,0.9999560872644222,0.9999269608286,0.9998866791254097,0.9999364662960278,0.9999611834801088,0.9999675095348532,0.9999760419968403,0.9999395961848289,0.9999575756575493,0.9998811888388982,0.99994908341957,0.999908310645058,0.9999448404675056,0.9999459145595198,0.9999750512726296,0.9999677721785654,0.9999438694185884,0.9999785115165206,0.9999212319354717,0.9999567145941474,0.9999630015889884,0.9998536630355487,0.9999794375599556,0.9999699442360681,0.9999206943071272,1.0,0.999951071727564,0.9999428805113258,0.9999364190725005,0.999930562655805,0.9999568231570943,0.9999413187616893,0.9999430122629828
S117_006,0.9999768450219995,0.9999779548331309,0.999957493099871,0.9999934768374114,0.9999758139949181,0.9999733369796356,0.9999510626402559,0.9999866138830362,0.9999841115889418,0.9999819167592389,0.9999866925846884,0.9999645017969266,0.9999201975809041,0.9999688310190807,0.9999521122840774,0.9999747394521015,0.9998875270361796,0.9999906459010537,0.9999596425738718,0.999936191525759,0.9999670979709004,0.9999636944971684,0.999975566493158,0.9997639656177013,0.9999719406459209,0.9999597428622355,0.999940521294074,0.9999835621707823,0.999952007539013,0.9998956821166772,0.999976550156415,0.999962744151945,0.9999742221709003,0.9999678720142052,0.999979325590436,0.9998994918983168,0.9999410225403214,0.9999528909954019,0.9999558055928283,0.9999643221054787,0.9999615605574681,0.9999671421524071,0.9999810983739736,0.9999812547084675,0.9999851602336001,0.9999617725506105,0.9999717275336355,0.9999927837469476,0.999885470013721,0.9999605394400278,0.9999829247476794,0.9999694235857809,0.999951071727564,1.0,0.9999692332419654,0.9999528644331349,0.9999552459116395,0.9999888150238077,0.999985189179869,0.9999652476523709
S118_006,0.9999412320958193,0.9999818910158379,0.9999685002911408,0.9999805454166084,0.9999791372284326,0.9999859953844078,0.999966347738912,0.9999387824877448,0.9999632309436309,0.9999671585236982,0.9999384027599197,0.9999867672159778,0.9998885182377011,0.9999873475025296,0.9999403200036793,0.9999597769549106,0.999855833307914,0.9999534968005509,0.9999596643489409,0.9999168013111847,0.9999852076949788,0.999926458511121,0.9999700237868164,0.9997218930451046,0.9999539040420333,0.9999795086596668,0.9999482635206064,0.9999972341066119,0.999950883804652,0.9998509397764876,0.999946529850723,0.9999876150929133,0.9999746757544193,0.9999886409704488,0.9999730134907728,0.9999229356927788,0.999973000390717,0.9999774816991851,0.9999657088321261,0.9999144988434264,0.9999357140091331,0.9999792707220444,0.9999934269885226,0.9999610500674102,0.9999584408596257,0.9999677647079926,0.9999457541502293,0.9999642321976718,0.9999369638714211,0.9999559614584761,0.9999912144829257,0.9999264342741558,0.9999428805113258,0.9999692332419654,1.0,0.999987647945007,0.9999848593641372,0.9999697402529713,0.9999405500162969,0.9999342454131924
S119_006,0.9999287352201647,0.9999752760073584,0.9999592642191872,0.9999728849728537,0.9999722973233234,0.9999855674354666,0.9999822398421799,0.9999292844247532,0.9999381715733773,0.9999677679362682,0.9999275912796775,0.9999872984736481,0.9998943617405007,0.9999802245336669,0.9999252497003511,0.9999429510918704,0.9998274552904107,0.9999352992072654,0.9999634381756262,0.9999188384983733,0.9999654182955655,0.9999042510613845,0.9999646441530027,0.9998029674434766,0.9999483218557274,0.9999667861059537,0.9999701690539703,0.9999854242293481,0.9999745983405545,0.999875855613718,0.9999272105157004,0.9999649728518123,0.999959741283807,0.9999894519880612,0.9999801986571104,0.9999276764044622,0.999984184613891,0.9999931471944759,0.9999666163398729,0.9998861518783028,0.9999522713779472,0.9999656527040743,0.9999761648474598,0.9999701637874747,0.9999463711069501,0.9999721785507761,0.9999377098349989,0.9999389721502758,0.9999561302551963,0.9999312265915273,0.9999871002458224,0.9999285754586044,0.9999364190725005,0.9999528644331349,0.999987647945007,1.0,0.9999834666156417,0.9999474921525486,0.9999377071922841,0.9999165281640793
S120_006,0.9999490022573791,0.9999604043299078,0.9999906691434861,0.9999777119653726,0.9999772262515663,0.9999919375039542,0.9999506214973833,0.9999266307189763,0.9999624403872082,0.9999665092938076,0.9999418218067397,0.9999654191719849,0.9999147838505932,0.9999676951467745,0.999962278355892,0.9999680955533019,0.9998720007135163,0.9999466577152076,0.9999604618199611,0.9999572870639298,0.9999748179657197,0.9999328881069109,0.9999505790601732,0.999776776843148,0.9999395543091909,0.9999606438683957,0.9999606385691652,0.9999800367041066,0.9999632933507548,0.9998947363938863,0.999946334350616,0.9999792691558627,0.9999794142320907,0.9999797607798451,0.9999704624147192,0.9999359545957942,0.999979804174226,0.9999880060612831,0.9999731745701668,0.9999029229891647,0.9999602509811323,0.9999790040047087,0.9999806263641879,0.9999500976077575,0.9999581379303637,0.9999542275569757,0.999916155115249,0.9999522526873872,0.999915680970993,0.9999566864216534,0.9999864641486417,0.9999242046655629,0.999930562655805,0.9999552459116395,0.9999848593641372,0.9999834666156417,1.0,0.9999387038332435,0.9999316613101592,0.9999441463597125
S122_006,0.9999537476939505,0.9999854522661251,0.9999306082224109,0.9999828347888476,0.999976682728108,0.9999657854990428,0.9999614634778279,0.9999571863842969,0.9999583878767614,0.9999617772705756,0.9999609245843335,0.9999700242448056,0.9999036068804614,0.9999782259162039,0.9999194329309543,0.9999436828585249,0.9998827979359816,0.9999699367097061,0.9999608690639764,0.999889526344214,0.999969823583929,0.9999571505874869,0.9999824986579764,0.9997256936963513,0.9999785029225017,0.9999680427663123,0.9999337118419228,0.9999822859536307,0.9999427565978088,0.9998691449477817,0.9999710498021833,0.9999672903732136,0.9999642337543119,0.9999678461784492,0.9999701070046094,0.9998914176170584,0.9999282765081373,0.9999359811682033,0.9999468761062446,0.9999526749694306,0.9999297792981113,0.9999560213391001,0.9999777251026174,0.9999714034509264,0.9999778772488507,0.9999722156470363,0.9999584330376337,0.9999807010773313,0.99990659132487,0.9999522857025968,0.999977828878345,0.9999666778581084,0.9999568231570943,0.9999888150238077,0.9999697402529713,0.9999474921525486,0.9999387038332435,1.0,0.9999648012993931,0.9999412222938023
S124_006,0.9999435735024782,0.9999439224990914,0.9999450699388861,0.9999722245669145,0.9999606275617307,0.9999571194098187,0.9999401046075269,0.9999808071656626,0.9999631944355547,0.9999825554723873,0.9999933865903673,0.9999329904415775,0.9998989336661978,0.9999574449240162,0.9999372661973825,0.9999657239974968,0.999897087686936,0.9999731023439409,0.999958022662972,0.9999105430965507,0.9999365208540107,0.9999200862000572,0.9999760110399768,0.9997906429150294,0.9999366488822657,0.9999525944481044,0.9999525568949893,0.9999611523891927,0.999951459457476,0.9998771334928029,0.9999356180955319,0.9999351106198405,0.9999636637285171,0.9999493817927272,0.9999578159268531,0.9998629524335357,0.9999262584448961,0.9999436317162275,0.9999125653734754,0.9999751455197148,0.9999737552014805,0.9999521322885426,0.999959111200502,0.999967391540039,0.9999652559055131,0.9999426616338373,0.9999740487603525,0.9999692942248779,0.999878131548955,0.9999402794503125,0.9999642787882173,0.9999499228343491,0.9999413187616893,0.999985189179869,0.9999405500162969,0.9999377071922841,0.9999316613101592,0.9999648012993931,1.0,0.9999293162606373
S125_006,0.9999947168036701,0.9999465160128606,0.9999446269193285,0.9999739009624453,0.9999299081784171,0.9999536636953792,0.9998900440971382,0.9999547085257576,0.999979475802077,0.9999611481634025,0.9999503555750962,0.9999245518404695,0.999968017530619,0.9999058535403427,0.9999758233377158,0.9999368990378895,0.999864259925562,0.9999858571274414,0.999933095883569,0.9999585478996991,0.9999590471118813,0.999974709094043,0.9999076232284683,0.999738483639232,0.9999418274825038,0.9999095230334952,0.9998905176437476,0.9999461704011239,0.9999107741201867,0.9999347082945769,0.999980998473753,0.9999383081817401,0.9999519582589516,0.9999468833992494,0.9999558608540693,0.999951354904757,0.9998893538421475,0.9999375656351998,0.9999550622745248,0.999915507566945,0.9999458584502405,0.9999574256659426,0.9999551549094926,0.9999518803599283,0.9999817478387981,0.9999021384647525,0.9999320513330595,0.9999823565311998,0.9997857971500987,0.9999657934018614,0.9999595980023085,0.9999404141451099,0.9999430122629828,0.9999652476523709,0.9999342454131924,0.9999165281640793,0.9999441463597125,0.9999412222938023,0.9999293162606373,1.0
