,S010_006,S011_006,S014_006,S022_006,S026_006,S032_006,S035_006,S037_006,S042_006,S044_006,S045_006,S046_006,S050_006,S052_006,S055_006,S056_006,S057_006,S058_006,S060_006,S062_006,S064_006,S065_006,S066_006,S067_006,S068_006,S069_006,S071_006,S072_006,S073_006,S075_006,S076_006,S077_006,S078_006,S080_006,S081_006,S082_006,S083_006,S085_006,S087_006,S093_006,S094_006,S095_006,S098_006,S100_006,S105_006,S106_006,S108_006,S110_006,S112_006,S113_006,S114_006,S115_006,S116_006,S117_006,S118_006,S119_006,S120_006,S122_006,S124_006,S125_006
S114_006,0.9998949095331264,0.9997563440086822,0.9996219842898945,0.9999330705485885,0.9998874377466151,0.9998276275865409,0.9999657619938389,0.9998812191428422,0.9998633721098145,0.9999462720014681,0.9998185206273056,0.9999228884066385,0.9999146905728302,0.9998630632855273,0.9999199509334714,0.999814540057917,0.9992655216241904,0.9998035234032476,0.9999849656746416,0.9997235328713309,0.9998827166067071,0.9993032948142896,0.9999295718133167,0.9999540443572085,0.9998757550374647,0.9999570480207086,0.9999393096709248,0.9998991718315043,0.9999478052596512,0.9998677202122614,0.9999003237141324,0.9998663846337384,0.9998785916345349,0.9998707744862384,0.9999071078667254,0.9997997381157546,0.9997952417131528,0.9997922095069789,0.9999459527630274,0.9999109380441276,0.9982659968110741,0.9998523188798082,0.9999072614596421,0.9997703090478309,0.9999309830257878,0.9993516053171341,0.9998955375885178,0.9990173511235653,0.9999097541856237,0.9997027919453974,1.0,0.9999128732885499,0.9999255245767562,0.9998988490854798,0.9999060393785604,0.9999017735495555,0.9999457223399315,0.99959182723166,0.999731745843528,0.9998836366461958
S115_006,0.9999834270725099,0.99992139740278,0.9998714742014713,0.9999686108141983,0.9999701249697349,0.9999686179586469,0.9998145525949879,0.9999761619964299,0.9999580669957217,0.9999799685957624,0.9999336965478728,0.9999872281051102,0.9999703301122658,0.9999490077403378,0.999982039872709,0.9999485750917737,0.9993425020017235,0.9999280795407794,0.9999295239672953,0.9995770864936157,0.9999372918688593,0.9996435999045812,0.999990376095696,0.9999502983220372,0.9999341446570592,0.9999612906519135,0.9999870107186614,0.9999893081568658,0.9999759936592714,0.9999767121933766,0.9999901842927392,0.9999245369565218,0.9999726941622087,0.9999746963420327,0.9999536964551284,0.999903376638134,0.9998604633290422,0.9998922508164025,0.9999420056335654,0.9999621600132386,0.9989091992609426,0.999973881991233,0.9996978880211075,0.9997323256178805,0.9999883413292852,0.9993699203665375,0.9999832875828033,0.9994327865354785,0.9999780280461331,0.9999172443213202,0.9999128732885499,1.0,0.9999387801768237,0.999980509493765,0.9999600640002135,0.9999911110605908,0.9999842410041091,0.9998491479085924,0.9998776411819619,0.9999747970723507
S116_006,0.9999378836733965,0.9998845017503635,0.9997844417618839,0.99996594186897,0.9998853853203151,0.9999297201718076,0.9998446585269124,0.9999356804830828,0.9999271217741501,0.9999664353658209,0.999927442508856,0.9999192797635829,0.9999901230071911,0.9999249125643278,0.9999531418977382,0.9999335024790416,0.9993985192586613,0.9998671337949099,0.9999716066834604,0.999597940895345,0.9999078751334471,0.9995467155877225,0.9999583323064568,0.9999219193799795,0.999939955695616,0.9999709387674092,0.999947382572108,0.9999538040616178,0.9999561532991835,0.9999324425470733,0.9999475831780821,0.9998924039119623,0.9999658869632705,0.9999015499410772,0.999939928475902,0.9997919460436261,0.9998276460427344,0.9998680890685441,0.9999324141560633,0.9999628436323165,0.9986756898453103,0.9999463566740073,0.9997804535868821,0.999844312339585,0.9999449733326895,0.9994045773329069,0.9999142162800844,0.9992856190761307,0.9999771865633785,0.9998238796459847,0.9999255245767562,0.9999387801768237,1.0,0.9999506673822699,0.9999632390562756,0.9999560145311663,0.9999580420345899,0.9997596954263326,0.9998829371427289,0.9998733080647529
S117_006,0.9999797323124662,0.9999565919767576,0.9998543231823541,0.9999747258340242,0.9999380426223009,0.9999703093214188,0.9998190006672663,0.9999858854518644,0.9999547584983679,0.9999911711964219,0.9999550722234698,0.9999651672229943,0.9999698382297656,0.9999686591715339,0.9999836517268191,0.9999783510596872,0.9993555053724754,0.999950992304405,0.9999336502975638,0.9995157243457796,0.9999623628394443,0.9996129905418608,0.9999912947847246,0.999904631010523,0.9999615849596095,0.9999643171453304,0.9999847041216171,0.9999963339914559,0.9999675166091097,0.9999727058023304,0.9999921606126385,0.9999599693738138,0.9999815754050053,0.999977218219824,0.9999774274444879,0.9998906699448096,0.9998771151161336,0.9998976068607199,0.9998902284760173,0.9999835577241236,0.9989724464224875,0.9999889363723043,0.9997422459080816,0.9997334155230124,0.9999759025212466,0.999378001126517,0.9999827434607024,0.9994604300768142,0.9999839460506216,0.9999286588772965,0.9998988490854798,0.999980509493765,0.9999506673822699,1.0,0.9999534170859894,0.9999873099943195,0.9999875578614928,0.9998466513583214,0.9999345411207197,0.9999533776262044
S118_006,0.9999601210258808,0.9998971200872506,0.9997804583627365,0.99998422814392,0.999954712992552,0.9999661924023924,0.9997853949489176,0.9999753263366874,0.9999713502417945,0.9999651381908026,0.9999740310770996,0.9999614170572451,0.9999726211965536,0.9999763039548227,0.9999814571325384,0.999927035446548,0.9995835545827426,0.9999433530851882,0.9999382758393478,0.9994532128019806,0.9999589933977459,0.9995376964862313,0.999975414742846,0.9999098542088217,0.9999792035713657,0.9999866369183495,0.9999426728805736,0.9999702556474107,0.9999739157421997,0.9999844105768739,0.999973949041847,0.9998633320266916,0.9999619032049555,0.9999552796344731,0.9999734721186331,0.9999116172496996,0.9999299360235211,0.9999589425401781,0.9999100833462038,0.999980064535943,0.9988551169785913,0.999949813930742,0.9997323229962837,0.9998875672004749,0.9999833990948905,0.9996054239800997,0.9999132599414084,0.9994858019330677,0.9999655521723515,0.9998985198383978,0.9999060393785604,0.9999600640002135,0.9999632390562756,0.9999534170859894,1.0,0.9999730541112443,0.9999751171721415,0.9998588827432628,0.9999117182808877,0.9999209457492558
S119_006,0.999972915732546,0.9999368648294191,0.9998560460717671,0.9999804860677486,0.9999548622504049,0.9999790421774628,0.9998002659689117,0.999990497845267,0.9999702255955122,0.9999853427884687,0.9999639878790778,0.9999754540696373,0.9999834387066548,0.9999614415740926,0.9999929225487794,0.999960584368163,0.9993792981340729,0.9999492839273947,0.9999323298110553,0.9995138796085183,0.9999526954413769,0.9996105671588521,0.9999956840586046,0.9999380542494367,0.9999556742637596,0.9999690728987868,0.9999854300833504,0.999996337853384,0.9999850425300512,0.9999866716865029,0.9999902570636946,0.999941304072903,0.9999739177941672,0.9999836767032269,0.9999713110724121,0.9999081680947223,0.9998694545188316,0.9999050495612074,0.9999245036202355,0.9999757658653198,0.998955532712638,0.9999834126318862,0.9997056261888345,0.9997550940011627,0.9999891299973025,0.9994093592926246,0.9999686779478276,0.9994738047872206,0.9999933568494296,0.9999364501389073,0.9999017735495555,0.9999911110605908,0.9999560145311663,0.9999873099943195,0.9999730541112443,1.0,0.9999849494444644,0.9998562762840516,0.999923731924087,0.9999509646148966
S120_006,0.9999825831450779,0.9999206729698235,0.9998023627248704,0.9999912506463846,0.9999601784716692,0.9999602997903626,0.9998678183339758,0.9999846808128382,0.999965310719939,0.9999955179370399,0.9999487312498334,0.9999854842794301,0.9999715207148675,0.9999738254891085,0.9999929779877397,0.9999478036397268,0.9994230949948113,0.9999452562840331,0.999964101815264,0.9995627378608605,0.9999747277678841,0.999540852119144,0.9999963306377645,0.9999340657824226,0.9999715038244033,0.9999904701660937,0.999986763289556,0.9999900913973121,0.9999852312848165,0.9999773892410078,0.9999917669778013,0.9999363279738234,0.9999719798704829,0.9999762029816757,0.9999866777660066,0.999912416766563,0.9999080248647744,0.9999173693440591,0.9999222710204404,0.9999871456975253,0.9988139623380633,0.9999657408511035,0.9998025604969606,0.9997964302757483,0.9999932359265045,0.9994657217790471,0.9999719718193499,0.9994000829364483,0.9999775488396595,0.9998962023305171,0.9999457223399315,0.9999842410041091,0.9999580420345899,0.9999875578614928,0.9999751171721415,0.9999849494444644,1.0,0.999818273740586,0.9998999228513429,0.9999651830493675
S122_006,0.9998686233857441,0.9998783090120368,0.9998461486688226,0.9998082319588276,0.9998731869068949,0.9999182324695641,0.9993824097351283,0.9998786939208482,0.9998537552864599,0.999800729882987,0.9999130441181947,0.9998235120429291,0.9998080611115764,0.9998987870941053,0.9998365419042379,0.9998784082336925,0.9995860192544669,0.9999063645303115,0.9996543860692491,0.9990041352711758,0.9998280865754063,0.999725639034384,0.9998350539583942,0.9996659817582725,0.9998580453618221,0.9997896251401666,0.999772855623388,0.9998679308629685,0.9997887544972368,0.9999053406030823,0.9998810027207848,0.9996902334241392,0.9998750532340652,0.9998701728051023,0.999829877034999,0.9998561485701382,0.9998571502838833,0.9999189545695714,0.9996698562125862,0.9998547933806627,0.9994708612752654,0.9998941158667568,0.9992874659469811,0.9996778035699512,0.9998441698527303,0.9995224165543608,0.9998082221056227,0.9998423024275712,0.9998178556617977,0.99995273149052,0.99959182723166,0.9998491479085924,0.9997596954263326,0.9998466513583214,0.9998588827432628,0.9998562762840516,0.999818273740586,1.0,0.9998897073204189,0.9998246670948022
S124_006,0.9998864693805536,0.9999350919709555,0.9997726661426054,0.9999075349334778,0.9998509434187951,0.9999385215947775,0.999602838160334,0.9999495312471168,0.9999058654901779,0.9999075152847998,0.9999782126815716,0.9998527463611472,0.9998997009614536,0.999948786422816,0.9999215349671052,0.9999409966490826,0.9995029342151118,0.999961644528119,0.9998059796558892,0.9991358635775245,0.9999263069578035,0.9995306571687068,0.9999153819291464,0.999744933715873,0.9999478392478748,0.9998880735040782,0.9998716388137135,0.9999355031152738,0.9998883706984079,0.9999364776968206,0.9999231860157083,0.9998735416103282,0.9999150123342153,0.999930401559677,0.9999395822418169,0.9998660396435132,0.9998737774021274,0.9999100974960264,0.9997222435460648,0.9999441327147962,0.9992441955864856,0.9999477887487824,0.9995824452149535,0.9997297701603421,0.9998970997488116,0.9995012315481618,0.9998594061395064,0.9996720532044981,0.9999213168156045,0.9999520407868305,0.999731745843528,0.9998776411819619,0.9998829371427289,0.9999345411207197,0.9999117182808877,0.999923731924087,0.9998999228513429,0.9998897073204189,1.0,0.9998233536111929
S125_006,0.9999812164030304,0.9999177180988875,0.9998527215451316,0.999947600330939,0.9999489945114078,0.999947675186992,0.9998054105466218,0.9999516741094983,0.9999522481865826,0.9999449196722977,0.999886435875825,0.9999895892335603,0.9999142950955675,0.9999360340305127,0.9999566204817257,0.9999243815581788,0.9993246726314989,0.9999104959967493,0.9998924856035871,0.9995680388073552,0.9999405984351254,0.999634271390756,0.999960286066463,0.9998905430978796,0.9999163238154414,0.9999311608888907,0.9999611537572429,0.9999589102491777,0.9999283637835554,0.9999541303909179,0.999971691867156,0.9998987884266395,0.9999417544162482,0.9999560804218306,0.9999361126782145,0.999897032710528,0.9998766713297987,0.9998744383294645,0.9998807660340685,0.9999252512094075,0.9988883841856037,0.9999267579677188,0.9996921462952184,0.9996830254984967,0.9999632724481128,0.9993610229640323,0.9999767299841024,0.999412660127956,0.9999215549695274,0.9998876891057464,0.9998836366461958,0.9999747970723507,0.9998733080647529,0.9999533776262044,0.9999209457492558,0.9999509646148966,0.9999651830493675,0.9998246670948022,0.9998233536111929,1.0
